Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
224,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,ga em an channel murah betul 5000 unlimited bang berapa hari itu bang masa aktifnya,,,,,,,,,,,kelly white one more then all the repair except changing the injector were done by me i fix everything on my truck turbo after treatment issue everything and that s why i could get to 5 truck,,,,,
225,,,i have <M2> and i had the egr system replaced the cooler tub valve temp sensor and the dpf doser that got replaced and i am in 2020 760 all these have been replaced at 70 to 80 thousand mile so what else would go bad and the company i am with i have to idle which i do not like to do so should i buy myself a apu to stop idling,biggy feri bukan bang bayar 5 ribu buat bost unlimited nih dari kemaren muter2 terus sinyalnya gak bisa balesin komen temen sampai numpuk banyak banget,,,,,,,,,,,what wa your pm interval at prior to the overhaul how many mile or how often are you always loaded 80 thousand lb,,,,,
226,,,tat express inc what s wrong with idling,makasi lho bang dapat wifi gratis kayaknya,,,,,,,,,,,jimmy beasley that depends on the engine the oil and idle time,,,,,
227,,,i understand that the company i am with doe not have apu s on these truck so they want driver to idle in the summer,mantap pusing liat mesin,,,,,,,,,,,storm rider ok never owned a <BX>,,,,,
228,,,idling is not recommended,banyak juga y bang komponennya harus di stel satu per satu,,,,,,,,,,,25 35k is correct for <BX> <M2> they have three oil filter for this purpose 12 15k for cummins cat detroit,,,,,
229,,,maintenance required ecu,nyimakkk ciangg kakkk,,,,,,,,,,,jimmy beasley no it not an engine with 875k 30k mile oil change still looked brand new you are throwing away money,,,,,
230,,,i would have unit looked at by an experienced tech be sure to subscribe,ttp semangat ma,,,,,,,,,,,every 15 thousand is what we do 25 is too long,,,,,
231,,,i also see a lot of the lower dpf housing cracked at the weld by the def doser and also oil pushing through the oil sensor or injector harness and pushing through engine harness,belajar ahhhh sama sam biggy,,,,,,,,,,,keep it,,,,,
232,,,dean thanks for your input be sure to subscribe to support the channel,dendy purwanto hehehe aku sing ampun sampean nyamar asline,,,,,,,,,,,,,,,,
233,,,i am loosing coolant on a 2015 <M2> engine with 570000 mile changed injector and cup at dealer still loosing coolant what do you think is the issue,g sam ampun sam,,,,,,,,,,,saludos mi hno desde puerto rico,,,,,
234,,,777 i would definitely do a coolant pressure test to find source,wah isin aku ono suhu ne <BX> ndek kene,,,,,,,,,,,he say greeting my brother from puerto rico,,,,,
235,,,i am having the same issue with 2016 <M2> any recommendation suggestion what might be the issue,mantap bener klw abng ku yg jelasin good,,,,,,,,,,,huh,,,,,
236,,,what s the sign of def filter thanks,makasi bang hanson,,,,,,,,,,,warranty is the way to go i bought the national truck protection 2 year plan when i bought this truck it ha paid for itself several time over just had a new set of injector put in cost me $ 500 for a $ 5 000 injector set run great i think you should keep that truck rather than replace it you get another truck and you start all over again unless you buy new if there is a next time for me to buy another truck i am going to give them their asking price and in exchange i want a complete warranty on the after treatment system that is where i have lost a lot of money jesus i could retire in fat city if i had all the money i spent on that fucking system,,,,,
237,,,tat express inc what should be done at every 150k mile with def system my 2016 <BX> ha 660k mile i have never done anything about def system we are running team light load usually 63 64 mph,walaikumsalam warahmatullah mantapp bos q sesama mekanik makasih dah sharing ilmunya request engine liebherr bos q salam dari jeddah,,,,,,,,,,,good advice thanks,,,,,
238,,,adraham def system should be serviced every 150k mile,,,,,,,,,,,,what about the warranty you got from arrow when you bought the truck,,,,,
239,,,of all the new engine out i prefer the <M2> and the mp8 which is the same you hit the nail on the head with this video i have a truck repair shop in texas a well and a far a internal fault the cup are defently the weakest link i would also mention if you hear your power steering pump making a noise do not ignore it change it it s a tandem pump meaning it also connected to the fuel a one unit i have seen the pump lock up and sheer of the gear on the gear train then it pull the engine time,sama2 bang maaaf bang saya belum pernah nangani liebher saya hanya helper yang bisanya cuma <BX> truck,,,,,,,,,,,1 year warranty,,,,,
240,,,well said,wahhh mntul skali bang,,,,,,,,,,,keep her,,,,,
241,,,in other word never buy the <M2> engine buy d12 and forget about all problem if you make too many mile rebuilt the engine and keep rolling if you need a moneymaker then get <BX> d12 if you need a truck sitting in the workshop get <BX> with <M2> engine,mekanik yg handal penjelasan nya detil,,,,,,,,,,,,,,,,
242,,,thanks for sharing,masih belajar juga bang belum handal makasi,,,,,,,,,,,sorry about that but glad you are up and running again make that money,,,,,
243,,,great video brother greeting from the united state virgin island st thomas in the carribbean u territory i am a journeyman heavy equipment mechanic i have nine year of heavy duty truck and equipment experience i wa wondering if you are hiring in texas i am willing to relocate can you give me the web address for your company thanks for the great video god bless you and your family,assalamualaikum semoga tutornya bermanfaat,,,,,,,,,,,,,,,,
244,,,isaac we definitely are looking for experienced technician send your resume to info tatexpressinc com,wa alaikumsalam terima kasih bang,,,,,,,,,,,dude looking for some freight you still runnin hard,,,,,
245,,,where are you located,,,,,,,,,,,,thanks,,,,,
246,,,gabriel ban near dallas tx 116 s interstate 45 service rd hutchins tx 75141,,,,,,,,,,,,trucker bb glad your good,,,,,
247,,,the <BX> brand in itself is a common issue,,,,,,,,,,,,rate are down but still getting good rate for the time,,,,,
248,,,repair are usually high in cost so catching issue early is a good practice,,,,,,,,,,,,first how long you been on your own broh i have only just started following you a few month ago this is specifically why i filed a complaint on arrow truck sale in cincinnati bbb because they sell shit truck worst place to ever get a truck,,,,,
249,,,tat express inc im glad i do not idle mine much at all and in pretty happy so far but these <BX>s scare me,,,,,,,,,,,,i hear ya,,,,,
250,,,bigtymin high idle time and lack of maintenance is common cause,,,,,,,,,,,,TRUE,,,,,
251,,,hi great video i have a 2010 <BX> with a <M2> i wa driving down the road and my coolant alarm went off pulled over and found a mix of coolant and diesel in my coolant tank took to the shop and they tell me that it wa the injector cup that failed i had them replace them with a new amp improved version cup and injector the mechanic called with another issue he found coolant in my fuel tank is that normal thing when the cup fail thank you in advance,,,,,,,,,,,,trucker bb lee the truck broh hell you damn near have a new truck now broh that would be a waste to sell it,,,,,
252,,,replace all 6 injector i had same issue last week i replaced 6 injector that cost me 5000 $ good luck buddy,,,,,,,,,,,,owner op for almost 3 year,,,,,
253,,,el che cross contamination can occur when there is injector cup failure there is no fuel cooler so the injector cup are the only area where coolant and fuel can mix,,,,,,,,,,,,,,,,,
254,,,thinking about getting a <BX> 2016 498k mile <M2> eco engine $ 34k wondering if i should and if so what should i be concerned with first,,,,,,,,,,,,,,,,,
255,,,vernon i always recommend getting maintenance history and having truck checked out by an outside shop thanks for watching and be sure to sub,,,,,,,,,,,,,,,,,
256,,,is running rough and burning diesel real bad,,,,,,,,,,,,,,,,,
257,,,wayne is your engine a <M2> are you getting check engine light,,,,,,,,,,,,,,,,,
258,,,so bull gear are very rare better to check them while doing clutch,,,,,,,,,,,,,,,,,
259,,,you can access bull gear to check for excess play with the air brake compressor removed the bull gear is covered by the rear gear cover and would have to be removed to access the bull gear,,,,,,,,,,,,,,,,,
260,,,how much estimated life of a def pump,,,,,,,,,,,,,,,,,
261,,,guriver there is no set life span on def pump following recommended maintenance internals will ensure proper pump operation if you are suspecting an issue with def pump be sure to have it trouble shot by a experienced technician thank you for watching and make sure to hit that sub button,,,,,,,,,,,,,,,,,
262,,,hey sir i am trying to buy a truck but i got two offer one for a 2016 <BX> vnl 790 and another one from a 2016 kenworth t680 which one would you recommend me to buy the one that have le mechanical issue thanks,,,,,,,,,,,,,,,,,
263,,,tat express inc thank you so much sir,,,,,,,,,,,,,,,,,
264,,,sure we can plan that video closer to winter here is trey s email address i know he is really busy with his business but shoot him an email trey driver me com,,,,,,,,,,,,,,,,,
265,,,tat express inc yes please also make video about how to protect your semi engine on winter time i do believe is very important to learn well now i know where to go to fix my semi can you give me his email i am interested in make a intro for my youtube channel thanks a lot,,,,,,,,,,,,,,,,,
266,,,thanks for the support i will work on getting more in depth content so you guy can learn more trey driver is the producer of our video,,,,,,,,,,,,,,,,,
267,,,tat express inc thank you a lot i am really learning a little bit from you and another question who edits your video and that intro,,,,,,,,,,,,,,,,,
268,,,can u help me to why my <M2> below black smoke and low power i check turbo leak injectre etc etc all thing,,,,,,,,,,,,,,,,,
269,,,kamal are you getting any check engine light is there a chance you can bring the truck to the shop so that we can better assist you,,,,,,,,,,,,,,,,,
270,,,what cause a leak on the back of a <M2> engine right above the transmission and how much it cost to repair,,,,,,,,,,,,,,,,,
271,,,on my 14 it wa leaking from the rear upper timing cover i pulled the doghouse 6 bolt from the cab floor firewall for easy access and changed the seal myself,,,,,,,,,,,,,,,,,
272,,,the rear timing cover right in the bottom curve usually leak on this engine if it ha an i shift it s easier to pull the transmission to get to it the rear bolt of the valve cover bolt right into the top of it,,,,,,,,,,,,,,,,,
273,,,ruslan where are you from can you pas by shop so we can get some eye on it,,,,,,,,,,,,,,,,,
274,,,tat express inc i am pretty sure it s gear cover how much doe that job cost,,,,,,,,,,,,,,,,,
275,,,ruslan i would have to look at truck to be sure but it may be leaking from rear gear cover or valve cover,,,,,,,,,,,,,,,,,
276,,,you should show the part you talking about so we can know what we are looking to check like where the leak coming from thank you for sharing,,,,,,,,,,,,,,,,,
277,,,tat express inc i like your video they so helpful for new mechanic like me can you make a video on a d 13 overhead thanks,,,,,,,,,,,,,,,,,
278,,,mj good idea we can cover part location on <M2> thanks for watching and make sure to hit that sub button,,,,,,,,,,,,,,,,,
279,,,i work for <BX> construction equipment dealer i see alot of <M2>j engine in loader and haul truck and can honestly say we do not have many issue injector and cup and aftertreatment fault mainly good video,,,,,,,,,,,,,,,,,
280,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,,,,,,,,,,,,,,
281,,,have scr evalation code and derate the decomposion tube is leaking andinlet nox fault is on an off also faut code temp def on off replaced hydtocarbon module and 3 code appeared alol have fmi 5 all solenoid are showing low voltage open ground,,,,,,,,,,,,,,,,,
282,,,firebaugh california,,,,,,,,,,,,,,,,,
283,,,rocky it is tough to make out your text but it seems like your truck is derated where are you located we would be more than happy to help,,,,,,,,,,,,,,,,,
284,,,can you list price for the work you are speaking in hour and part,,,,,,,,,,,,,,,,,
285,,,tat express inc all of them for a head up i bought this very truck and just wanted to have a head up i mean it too late now because i bought it but would still like to know what i am in for lol i never saw your response to my post back then,,,,,,,,,,,,,,,,,
286,,,thank you for your info transmission is what i would like to know auto shut i i mean auto i shift,,,,,,,,,,,,,,,,,
287,,,corey what type of service are you interested in,,,,,,,,,,,,,,,,,
288,,,hi i have a 2013 <BX> 780 with <M2> engine i got spn 5443 fmi 13 code i do not know what it exactly problem is please give me some advice thanks,,,,,,,,,,,,,,,,,
289,,,degaa that code is related to the hydrocarbon doser troubleshooting is needed to determine cause of fault,,,,,,,,,,,,,,,,,
290,,,damn it seems like everything on this engine is bad pls is there any thing positive about this truck,,,,,,,,,,,,,,,,,
291,,,tat express inc pls am buying a truck with <M2> i will be coming to your office for a check up 655k mile,,,,,,,,,,,,,,,,,
292,,,kelvin maintenance is key a long a you are keeping up with maintenance the engine doe great thanks for watching,,,,,,,,,,,,,,,,,
293,,,also what is the hazard of not doing the egr cleaning right away like your vids watch them a soon a they come out,,,,,,,,,,,,,,,,,
294,,,tat express inc hi how many hour labour for egr cleaning,,,,,,,,,,,,,,,,,
295,,,egr cleaning are very important a clogged egr cooler can cause more issue thanks for watching,,,,,,,,,,,,,,,,,
296,,,how much work to remove and clean an egr cooler on a d16 my egr temp come on regularly a a code,,,,,,,,,,,,,,,,,
297,,,doug i would schedule a full day for removing cleaning re installing and testing for leak,,,,,,,,,,,,,,,,,
298,,,a truck is a truck just bought a 2006 woth 1 5 million mile i am goin trucking i jus sub to yah channel would luv to take this truck to you soon maybe have you rebuild this <BX> engine heyyyyyy no def tho thats niceeee,,,,,,,,,,,,,,,,,
299,,,may pen clock come on by,,,,,,,,,,,,,,,,,
300,,,injector cup have always been a problem with detroit,,,,,,,,,,,,,,,,,
301,,,detroit and <BX> come from same engineering,,,,,,,,,,,,,,,,,
302,,,mark we have seen injector cup fail on detroit a well thanks for watching,,,,,,,,,,,,,,,,,
303,,,on a 2012 <BX> with d 13 how many hour do estimate to repair the bull gear in the rear gear train a ball park estimate is good,,,,,,,,,,,,,,,,,
304,,,60 hr,,,,,,,,,,,,,,,,,
305,,,tat express inc i am at 702 622 9847 issue is no start we had the fuel filter housing replaced on the road no sure fix it got the unit home driver had to keep pumping hand primer to limp it to our yard we loosened the fuel pump pressure line it appears no fuel pressure and shop replaced the fuel pump on the old pump i noticed metal shaving unit is a 2012 d 13 i am being told these were prone to bull gear failure thank you for your feed back,,,,,,,,,,,,,,,,,
306,,,jim what is a good contact number for you what type of issue are you experiencing,,,,,,,,,,,,,,,,,
307,,,em ch clip m i c a anh n,,,,,,,,,,,,,,,,,
308,,,tat express inc d ng r i anh,,,,,,,,,,,,,,,,,
309,,,b n th ch n,,,,,,,,,,,,,,,,,
310,,,had 2 <BX>s replaced injector at 900k on one of em and the other one we traded at 850k with minor issue maybe it go on maintenance too i love your video very helpful,,,,,,,,,,,,,,,,,
311,,,unzem mine is out of factory july 14 788k mile now ran team solo still original injector cup anything i am doing wrong by the way i got a webasto engine preheater there s a theory very cold start effect the injector cup or running empty on fuel,,,,,,,,,,,,,,,,,
312,,,not sure about that i work for a fleet that doe regular maintenance and pm on ours i have replaced countless cup and injector mainly around 4 500k mile but have done several at 200k mile we are setup with mack to do warranty repair so that s why we didnt send them to the dealer,,,,,,,,,,,,,,,,,
313,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,,,,,,,,,,,,,,
314,,,and bull gear failure,,,,,,,,,,,,,,,,,
315,,,jorge we have seen failure in the gear train a well although not a common issue,,,,,,,,,,,,,,,,,
316,,,hi brother great video thanks man my question what s your advise to buy a truck to pull around 30k lb not a heavy load but the road going to be in pa they will be a little bit mountain what s your recommendation make year engine transmission please let me know what engine ha the lowest common problem please help thanks brother pl,,,,,,,,,,,,,,,,,
317,,,zidan i would recommend a truck with the best maintenance history,,,,,,,,,,,,,,,,,
318,,,your shop is doing a great job staying up on the latest maintenance skill and technique,,,,,,,,,,,,,,,,,
319,,,rusty thanks for the comment we do our best to stay informed,,,,,,,,,,,,,,,,,
320,,,hi i have a freightliner with overnight small leak is it ok to use stop leak thanks,,,,,,,,,,,,,,,,,
321,,,cool thanks for the quick reply,,,,,,,,,,,,,,,,,
322,,,faisal stop leak is definitely not recommended for any engine due to the narrow coolant passage throughout the engine,,,,,,,,,,,,,,,,,
323,,,very good info brother thanks i am about to make my first truck purchase in cash so everything im looking at ha around 500k mile or so i wa not looking at any <BX>s but to hear you say almost everything i have researched myself on the <M2> s is really helpful thanks again and keep up the great work,,,,,,,,,,,,,,,,,
324,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,,,,,,,,,,,,,,
325,,,say for instance if i do have an injector cup issue will i have to replace the injector a well or will it be just the injector cup,,,,,,,,,,,,,,,,,
326,,,jimmy love a long a the sealing surface of the injector are good the injector can be reused with new cup make sure you use an experienced shop i have had to repair major failure due to someone installing incorrectly and causing major engine damage thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,,,,,,,,,,,,,,
327,,,i drive a 2018 <BX> so far it s been good i like it better than the freightliner it take off faster than the freightliner,,,,,,,,,,,,,,,,,
328,,,yea it definitely ride better than the freightliner too it also the only truck i have seen with a airbag for the driver,,,,,,,,,,,,,,,,,
329,,,adrain <BX>s are nice truck and the ride is like no other thanks for watching and make sure to subscribe,,,,,,,,,,,,,,,,,
330,,,so basically get a detroit for my first truck lol,,,,,,,,,,,,,,,,,
331,,,just get a freightliner cascadia im thinkn,,,,,,,,,,,,,,,,,
332,,,i would just focus on maintenance history and having truck checked by an outside shop,,,,,,,,,,,,,,,,,
333,,,tat express inc yeah but buying used seems like alot more stuff to be worried about,,,,,,,,,,,,,,,,,
334,,,rodney <M2> are good engine a well a mentioned before maintenance is key,,,,,,,,,,,,,,,,,
