Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
51,@Vagabond John sir m in UAE duabi here <BX> is most popular truck,"Yeah, you are right about the color. These trucks comes with Texaco ELC that is like kind purple or dark pink color, others trucks do not have the sticker brand but they still specify what kind of coolant is recommended to use if you flush it. I hope this answer your question.",Take a shot every time this vato says &quot;perticulir&quot; expesshially,sama-sama.. semoga bermanfaat,شكرا,,,<BX> FH is not low quality trucks,,,,,,,"@Jaja Jaja <br />Hahhaha you are so stupid. Doesn’t matter, you still have to made that money. You work and make 20k, but doesn’t matter it’s tax off. What a stupid conclusion.",,,,,
52,Hard start and change injecter cups seriously coolant loss is bad injectoer cups .,,"I got a 09 <M2>,blows cold air when I turn on the blower motor... has new radiator, thermostat, heater core and still has hot heat in the bunk area...any suggestions?",Tampaknya dari bahasa bahwa Anda orang Indonesia.,1700 for a tool?  Geeez <BX> why?,,,"ha aha ha<br /><BX> filter )))) <br /><BX> engine<br />everything is bad<br />mac engine is same, only different letters :)  <M2> or M.... and color, <BX> is green Mac is red :)<br />In my opinion problem is not a filter, it&#39;s fuel. and also all emission stuff is only addition problem and pain in the ass",,,,,,,Is it a tax write off,,,,,
53,"The explanation that I got when I went to school on the <M1>,<M2> and D16 was they feel that the torsional vibrations are reduced because the vibration goes right out through the flywheel not through the crankshaft??",,"@Dillon Moore Heater core was bad, customer told me it was new But he replaced radiator and overflow tank After the heater core... I noticed core would only get warm1/4 of the way so with all the new parts we went and got a New core and now he&#39;s happy and warm driving around the Chicago area 😉😎","@Biggy Feri But my dear friend, I want a list of fault codes in <BX> trucks on WhatsApp 0558399174.",$1700 you got bent over,,,sorry josh to here you do love mack trucks beter then <BX>s but one thing you must keep in mind is that mack  and ud nissan and renault do only use <BX> eng and gearboxes,,,,,,,ya hate to see it..,,,,,
54,Is this in reference to s dampener??,,Check and make sure the A/C switch is working properly.,"Iya , saya orang indonesia",Good video. Does the same process apply to a <BX> d12 engine ? Thanks in advance.,,,"legal esses motorzinhos de dentista zim,zim",,,,,,,You got treated very well I push the bull gear replacement on top of what you and idler gear as <BX> will pay half of when rebuilding the engine,,,,,
55,"How much does an overhaul on this engine run?  Looking to get into the business and would like to know in advance, thanks",,Please tell me something about these codes:<br /><br />SPN 1659 FMI 7 <br />SPN 1659 FMI 12,Bang klo ukuran Valve <BX> 370 berpa bang..,No it doesn&#39;t. In fact this process is not used by <BX> anymore. They have new tools,,,I love Mercedes-Actros the father of alll heavy trucks ,,,,,,,Run it and keep it.  It&#39;ll be paid for in less than 3 years.  450.00 a month,,,,,
56,My dealership quoted a level 3 over haul for $25000,,Your truck may need a software update my friend.,@Shalamet Riyadi mili bang. <BX> pakai satuan mili rata2.,I&#39;ve had mine done 3 times. They are failing again. Why?,,,"too bad its the worst thing ever made,breakes down every 5 minutes and its not the father of heavy trucks,its just shit",,,,,,,Labor on a lot of those repairs overlaps that’s where you know if you got a good deal or not,,,,,
57,@SHAH TRANS could of just dropped a Cummins engine for that price,,My truck wasn’t accelerating so repair guy came and replaced filled fuel filter and made truck moving... I traveled 6000 miles and fuel filter seems almost full with diesel and filter look way dirty.... Any suggestions on what could it be,Feeler gauge nya pakai yg Mili atau inci bang,@Cardinal Truck Service yes. <BX> has replaced the injectors and cups 3 times. They are failing again.,,,D series has sensor problems n electrial problems too get MACK MP ENGINES SUPPORT AMERICAN BIG RIGS,,,,,,,"Should just done a new engine, sound like the only thing they didn’t replace was the engine block",,,,,
58,"SHAH TRANS Why in the fuck would you spend that much and not just get a DD 12.7 or have it rebuilt somewhere else, rebuilt on these is fairly high compared to other engines, it’s around 15-20k...that’s just bad business man",,Most likely really dirty fuel.,Apakah ada error yg muncul bang. <br />Coba cek kayak video yg udah saya buat itu. Yang <BX> Engine Brake Problem,"Did you replace injectors also? The seat can get worn, or bad install",,,@Zsolt Lukács<br /> I rather Drive USA Mack then Swedish <BX>,,,,,,,I got a question if anyone can tell me this I am doing overhaul on my <BX> and my quote was 19440 total labor and parts I was quoted for a go basic with a new head,,,,,
59,"<BX> <M2>   I say don&#39;t buy I sepend $42,675.00 to rebuild motor...",,2007 <BX> VNL - Truck Gas Pedal won&#39;t work  after Alternator replacement - Got a new Pedal w/sensor - same situation wont work - any suggestions?,"Kadang2 itu bisa aktif2 sendiri bang, padahl tuas tidak ada di gerakn",YOU CAN USE A SCREW INTO THE BOTTOM OF THE CUP AND PULL IT OUT WITH SLIDE HAMMER DONT NEED TO BUY EXPENSIVE TOOLS,,,"@josh woermke no problem!Unfortunately, the computer errors of all trucks to occur now! every manufacturer is trying consumption and emissions reduced!&#39;s the birthday of smaller electrical and computer bugs! Europe in addition to three times the cost of fuel as the USA! many lived in the dense area, So you can only escape from the pre-development! of course it is also true that the truck manufacturers to apply the planned obsolescence trick! <BX>, for example, the much thinner wiring than 15 years, the first kidörzsölődnek vezetékek.azért these things do not happen by accident, this is also true !! wide roads!",,,,,,,@mkvvv 600k when it happened,,,,,
60,After treatment issues will put you out of business quick if you don’t have enough capital.,,Got a <M2> <BX> 2016 engine found fuel in the coolant reservoir what caused it.,"Error2 gimana bang VEB nya. <br />Clearence valve IN 0,2 VALVE EX 1,6 .<br />Sama kayak Engine <M2> bang.",How can I get these injector/eui?,,,sorry i wasnt trying to insult <BX> cause mack n <BX> are same truck right,,,,,,,Sanel H Hus  how many miles did your engine have when it happened?,,,,,
61,I liked this video. Good job guys. I just started driving a <BX>. I really like the motor.,,Egr cooler can cause that.,Bang untuk pengetesan kabel injektor gimna caranya .kan ada 4 kabel .saat kunci kontak on kabel yg mana aja trdpt arus plus nya,Have you seen any failures with injectors or any other part in general that damaged the turbine veins on a vg turbo causing the armature to seize up? On a <M2> engine. Thanks. Awesome video too.,,,<BX> is something they can do better! because he took the mack trucks!interesting that <BX> in Sweden from 60 to 90 metric tons gross weight rolling without a problem!no 36 metric tonn as in usa!,,,,,,,@JJ Olivares well my liner number 2 was leaking coolant into oil so they told me need to do inframe overhaul so 6 liner bearing and all the other stuff I need pretty much everything inside beside the injectors,,,,,
62,"Just as good as any modern day cummins, Detroit ect.... all more or less the same nowadays 👍",,"First off the 7th injector is right behind the turbo. That is a normal maintenance.  Second the biggest preventive measure for the aftertreament system on the <M2> engine, <M1>, mp7 and mp8, d16, and mp10 engines are air dryer services. Moisture gets in the Ahi module and wipes them out. The 7th injector or aftertreament fuel injector is a wear and tear item and is not expensive to replace.  The only non diy item is a parameter reset after replacement.   Fuel Injectors require retorque as part of a valve adjustment.  The retorque enusures contact with the cup.  What this video illustrates as the 7th injector is the def doser.  Yes it wlll build up with crystals. That will lead to codes like p02ee faults or other nox efficiency faults.  ALSO there are two different NOX sensor on Macks and <BX>s.  The color of the connector indicate inlet and outlet.  Both require a parameter reset.  If you mix up the sensors you will end up with a communication fault.  On high mileage <BX>s, pay close attention to THE DOUBLE IDLER GEAR!!!!!!  Pop the valve cover and look at the main idler gear below the cam gear.  If you see the nut backing off behind the bearing,,,, get ready for a repair.  That is the big...........  I work for a <BX> dealer. I see every complaint on a daily basis about the iShift trans.  I dare you to go to a Eaton Ultra shift.",Engine mau start aja tapi gak bisa running kah.<br />Biasanya kalo supply 5volt DC itu untuk di sensor2 bang. Kalo di injector pengetesan arusnya hanya pakai osciloscope. Saya belum ada referensi yg lainnya untuk pemeriksaan arus pada injector selain pakai alat itu,"@Cardinal Truck ServiceOk, thank you.",,,Mack engines are better then the <BX> D series,,,,,,,Any more details?,,,,,
