Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
123,,Although tailgating is worse as if no tailgating there wouldnt be a problem with breakcheck which in fact is an important process in the winter (which always should be done when there is no one behind),,,,,Tnx vedio,,,,,,"I have 2016 <BX> <M2>, it has egr valve gasket replaced 10 times by different <BX> dealers they replaced egr valve and exhaust manifold but couldn&#39;t stop gasket leakage. Truck performance very low when uphill.The gasket leaks from top side between the gasket layers.<br />Please help",,,,Урал - лучше! ✌,,,
124,,Very true,,,,,"The <BX> &amp; other vehicles wheels are manufactured in INDIA, KARNATAKA (st), MYSORE &#39;AUTO MOTIVE AXLE&#39; Limited. I&#39;m working on this factory.",,,,,,"@TAT Express Inc. Sacramento ,CA",,,,Aerodynamic...? is like a drive with a plywood in front...,,,
125,,In that case the trucker was too close which is idiotic. It&#39;s the driver of the trucks responsability to always have a safe distance where he can make a full stop incase a car infront needs to break for example a pedestrian or simular. So that trucker would be the idiot not the car braking.,,,,,great job,,,,,,I would have tot see sealing surfaces.  Where you located at,,,,Gas Engine?! 😞 Bye strong torque diesel engines,,,
126,,actros*,,,,,d,,,,,,Thank you man I have a question <br />My question is I have check engine and dhen I review the fault after that it shows me this sA 0 spn 102 fm1 18 do you have any experience with this Thank you,,,,Love you <BX> 🥰🥰,,,
127,,1 attros driver,,,,,Iti mmm ka video bhajo,,,,,,2013 <BX>,,,,remind me again why this beautiful new truck still equipped with fog lights but every damn car manufacture out there try to remove them in past 7 years.,,,
128,,"The present <BX> reliability is low compared to other trucks. Many breakdowns and little guarantee of manufactures. All Electronic and everything is very easily failure. In FM the brake wear sensors are  11 months a year damaged, Automatic gearboxes can not stand 7000 hours etc etc etc.The old <BX> these were good!!",,,,,Buenos consejos,,,,,,Cummin engine,,,,I enjoy driving the <BX> the only problem is no room they are tiny and to get the big cab it’s a rip off hope the new one is better,,,
129,,"They say that because they don&#39;t know perfection is. American trucks are horrible and boring. Europe makes the best and mst beautiful trucks like <BX>, Scania and MAN.
",,,,,Very very nice vedio,,,,,,What type of engine?,,,,Видео не сильно крутое{,,,
130,,"This is <BX> ! This is perfection ! And nobody can take that away . I don&#39;t care what anybody says . There are people that like <BX> , and there are people that like other truck manufacturer . People say that this is an ugly truck . I love every inch of this truck . It&#39;s perfect in every way . I don&#39;t have a truck driving license , but I will drive this masterpiece until I die . <BX> you had , and you will always have my respect for what you do ! ",,,,,i have 01 d12 with 1.755.000 miles running 3000 miles average week and in last 7 years i replaced only 1 injector and who knows how may gallons of oil change :) im very happy with it <br />god bless <BX>,,,,,,Fail regen parking break check what could be cause ?,,,,I could swear some of the shooting was done in Croatia !,,,
131,,"I was looking forward to the engine part the most, and that one was the most retarded part ... :(",,,,,@Charles Pyattpp,,,,,,Could be def dosing system.  You could start with a Quantity control test.,,,,This <BX> truck is so far ahead in design and technology then what we have in the USA.,,,
132,,PostaL יצור,,,,,16سے25تک پسٹن نبمر,,,,,,@TAT Express Inc. thank you figure that out but doesn&#39;t stop regen cause temperature not met .only giving around 700 + not passing that,,,,Let wait what Mercedes will bring new to Actros then try copy that. Real Daddy is just one that is Mercedes Actros. Other try just get close <BX> Man Scania Reanult Iveco Daf.,,,
133,,Can I have one boss ? No Stick to your shitey Renault,,,,,<BX> Durability 👌👍👍👍👍,,,,,,"If parking brake switch is faulted, it will not allow regen",,,,А мне квадратик по душе,,,
134,,/watch?v=Pl1UMfxa_r4,,,,,<b>Diesel will give great mileage then petrol</b>,,,,,,Hello my  friend <br />You are doing great helping most needy drivers those who cannot effort to go for repairs in some relentless mechanics shops like my self that been said. I have an issue if you help me please just purchased a 2014  <BX>  <M2>  on the way I noticed that RPM doesn’t exceed (1000) when idling but when driving works normal after two days the engine light turned on and the truck reduced miner power as well and revealed code  P04D900 that indicates EGR Valve. My concern is this the correct DTC or not and if I open and clean it or replace it should solve the problem or could be some else too please direct me on this.       Sincerely   <br />                                                                   Yosef. Noory,,,,Ништяк👋👋👌,,,
135,,"neither is tailgating a learner car coming to red lights :P, as I was doing the speed limet, being 40, I was doing 40 till as late as possible, and I had this thing a few feet from my arse, then braked hard and I don&#39;t know how he stopped when I only just did. brake checkkk",,,,,The engine with 3 injectors pump is <M1> the <M2> &amp; D16 are 6 injectors pump.,,,,,,"For <BX>s, we would have to hook up to the truck to get the exact description.  Or you could call the <BX> hotline with the code and vin.  800-528-6586",,,,"Фигня полнейшая. Ровный пол так и не научились делать, холодильник маленький (по сравнению с Мерсом), всё так же тесно, узко и низко. Да, мотор, ходовая (особенно коробка со сцеплением Double Clutch), всякая фигня, но... Например, ассистент правой стороны у Мерседеса захватывает всю сцепку, а Вольво контролирует лишь тягач. А в Англии это немаловажно. Автономка - гавно, немного улучшили, но это не водяное комплексное отопление, как в Мерсе, а лишь сухой горячий воздух (но уже не с одной стороны, как у FH, а с двух), притом труба отопления проходит прямо возле холодильника, поэтому холодильник, нагреваясь, старается держать заданную температуру и молотит во всю, соревнуясь с Webasto. По поводу шкафчиков и полочек вообще непонятно, для чего они такие мелкие и маленькие. Одним словом: поездить смену в такой машине и идти вечером домой - нормально, но жить в ней 3-4 недели - страдание. Добавь к этому слабые аккумуляторы, дурацкое огромное окно в потолке и всё те же узкие вольвовские постели на идиотских пружинах. И это только так, навскидку, что первое на ум пришло. Терпеть не могу Вольво! 👎",,,
136,,Kenworth. ,,,,,Ab <BX> Sweden POWER How about the D12? Is it common rail too?,,,,,,"How do you remove the evaporator core, I got a 2015 <M2> day cab.",,,,The gear selector needs to be moved.  Having it next to the right thigh is a terrible design.  Move it to the dash where the touch screen is and put the touch screen on a locking swing arm.,,,
137,,"Tim Hosking <br />Kenworth: No power under the hood;  no retarder brakes, only weak Joke engine brakes with a terrible noise that wakes up sick people in hospitals; no emergency brake assistant, one of the greatest invention in the trucking industry; but drum brakes; only useful on flat and straight roads, the first 180 degree hairpin of the Alpine roads with 15+ % gradient will finish the trip. It dosen&#39;t matter if uphill or downhill. Either not enough torque or too weak brakes or too long. KW: only an eye catcher., a lot of hot air<br />The best two factory trucks of the world <BX> FH16-750 and  the real King of the Roads, the Scania S 730 V8. Both are made in Sweden.<br />If you need a rolling hotel, then a Scania Longline has a damned great cabin.<br />Maybe a KW or a Pete is safer in a head to head crash than a Euro truck. But how often have you seen a head to head crash on an interstate?  Never, hopefully. I cannot remember of a head to head truck crash on a European motorway",,,,,hello my friend,,,,,,It is behind dash.   Be sure to subscribe,,,,Esse e o famoso cadeira heletrica remodelado. Prefiro um scania,,,
138,,HAHAHAHAHA,,,,,I love <BX>. Full of very strong energy. I still keep the N12 <BX> truck in indonesia.,,,,,,Hi which do you recommend to a new owner operator ? Is <BX> a good one to start with ? I’m looking for something that I will put some money in it and have it running and hauling worry free.<br /><br />Some help please <br /><br />Thanks,,,,Superb luxury truck,,,
139,,Pure Power... Nothing more to say ! Respect and very happy that i run in <BX> truck. Best regards <BX> Team !,,,,,Halo,,,,,,All equipment can be good as long as it has been well maintained.,,,,My dream truck. Love it,,,
140,,"a brand new 62 reg <BX> FH, they ALL have it fitted as standard, and it was at the red lights he was just being  a bellend and following me very closely. Im just a ball of fun",,,,,Deutz family engine BF6M 2015,,,,,,Question what&#39;s the best truck to buy for owner operator for first time ???,,,,Bedroom????,,,
141,,I really would of liked to see more about the engine.,,,,,Hi,,,,,,Which ever truck you decide be sure to get maintenance records and have it checked by an outside shop,,,,Supercar!!! My Dream.,,,
142,,"I love the new <BX> emergency brake automatic thingy, I brake checked a truck and made it do it, LOL. he was mad.",,,,,"Emission-free transportation technologies have been available for mass production for over 25 years, but without the needed infrastructure. Cars – affordable for the general public – with engines of about 1 litre fuel consumption, or cars with real water-using engines have been ready for production for over 2 decades now. These high-tech prototypes were successfully tested in countries like Canada, USA, Australia, Norway, England, Sweden, Finland, Belgium, Holland, Denmark, Germany, Poland, France, Switzerland, Czech Republic, Austria, Italy, Israel, China, India, South Korea and Japan. We should already be manufacturing 35-40 million emission-free vehicles annually, and H2O engine systems should have been producing energy instead of our fossil-based and nuclear power plants. Entire technological documentations of such technologies have vanished in the EU`s Institute for Innovation and Technology, and, according to the legislation in order, it is right to be so. The expense involved in the production of such technologies is half of that of the traditional engines, they weigh about 70% less, and they can provide a huge torque. Their working range can be several thousand miles, cars could weigh 200 kg less, and their price could be 3-4000 Euros less. Segments of nearly the entire car industry secretly have the prototypes and successful tests. At the present moment we are poisoning our environment just out of mere arrogance and greed. We live in a cheap and indecent world. I firmly claim that we simply shouldn`t lie to 7 billion people, and this is only the tip of the iceberg. This information is entirely true and I hold myself accountable for its validity.<br /><br />Sincerely, Istvan Gazso, inventor",,,,,,T T express I watch your videos thanks for the great information you give us always,,,,&quot;The new FH includes features like the road sign recognition&quot;<br /><br />ETS2 players: &quot;we&#39;ve been training for years for this moment&quot;,,,
